city_name_input,api_json_respnose
Baghdad,"[{'name': 'Baghdad', 'local_names': {'pt': 'Bagdade', 'is': 'Bagdad', 'nl': 'Bagdad', 'ka': 'ბაღდადი', 'et': 'Bagdad', 'de': 'Bagdad', 'cv': 'Пахтат', 'th': 'แบกแดด', 'tk': 'Bagdat', 'kl': 'Baghdad', 'no': 'Bagdad', 'yi': 'באגדאד', 'es': 'Bagdad', 'hi': 'बग़दाद', 'sq': 'Bagdadi', 'it': 'Bagdad', 'mn': 'Багдад', 'el': 'Βαγδάτη', 'ru': 'Багдад', 'ku': 'Bexda', 'tl': 'Baghdad', 'am': 'ባግዳድ', 'ks': 'بغداد', 'tr': 'Bağdat', 'tg': 'Бағдод', 'he': 'בגדד', 'sk': 'Bagdad', 'os': 'Багдад', 'vi': 'Bagdad', 'ar': 'بغداد', 'ps': 'بغداد', 'lt': 'Bagdadas', 'af': 'Bagdad', 'te': 'బాగ్దాద్', 'ky': 'Багдад', 'pl': 'Bagdad', 'ta': 'பக்தாத்', 'uk': 'Багдад', 'be': 'Багдад', 'ms': 'Baghdad', 'bo': 'པ་ག་ཏ', 'da': 'Bagdad', 'ba': 'Бағдад', 'br': 'Baghdad', 'sv': 'Bagdad', 'eu': 'Bagdad', 'kk': 'Бағдат', 'zh': '巴格達', 'la': 'Bagdatum', 'bn': 'বাগদাদ', 'so': 'Baqdaad', 'ug': 'باغداد', 'my': 'ဘဂ္ဂဒက်မြို့', 'bg': 'Багдад', 'cy': 'Baghdad', 'ur': 'بغداد', 'yo': 'Baghdad', 'fi': 'Bagdad', 'sw': 'Baghdad', 'en': 'Baghdad', 'kn': 'ಬಾಗ್ದಾದ್', 'mi': 'Baghdad', 'ja': 'バグダード', 'dv': 'ބަޣުދާދު', 'hr': 'Bagdad', 'sr': 'Багдад', 'eo': 'Bagdado', 'fa': 'بغداد', 'gd': 'Baghdad', 'fr': 'Bagdad', 'hy': 'Բաղդադ', 'cs': 'Bagdád', 'lv': 'Bagdāde', 'hu': 'Bagdad', 'mk': 'Багдад', 'az': 'Bağdad', 'ml': 'ബാഗ്ദാദ്', 'tt': 'Багдад', 'oc': 'Bagdad', 'mr': 'बगदाद', 'ko': '바그다드', 'kw': 'Baldak'}, 'lat': 33.3061701, 'lon': 44.3872213, 'country': 'IQ', 'state': 'Baghdad Governorate'}, {'name': 'Baghdad', 'local_names': {'feature_name': 'Baghdād', 'ar': 'بغداد', 'en': 'Baghdad', 'ascii': 'Baghdād'}, 'lat': 14.794105, 'lon': 44.296147, 'country': 'YE', 'state': 'Dhamar Governorate'}, {'name': 'Baghdad', 'local_names': {'feature_name': 'Baghdād', 'ar': 'بغداد', 'en': 'Baghdad', 'ascii': 'Baghdād'}, 'lat': 16.497354, 'lon': 44.811921, 'country': 'YE', 'state': 'Al Jawf Governorate'}, {'name': 'Baghdad', 'lat': 2.1565307, 'lon': 42.1630707, 'country': 'SO', 'state': 'Gedo'}, {'name': 'Baghdad', 'local_names': {'feature_name': 'Baghdad, Baghdad', 'ar': 'بغداد', 'de': 'Baghdad', 'en': 'Baghdad', 'fr': 'Baghdad', 'ascii': 'Baghdad, Baghdad'}, 'lat': 30.665833, 'lon': 33.7227779, 'country': 'EG', 'state': 'North Sinai'}]"
Dubai,"[{'name': 'Dubai', 'local_names': {'ba': 'Дубай', 'de': 'Dubai', 'gl': 'Dubai', 'tg': 'Дубай', 'sq': 'Dubai', 'lb': 'Dubai', 'kw': 'Dubai', 'cs': 'Dubaj', 'he': 'דובאי', 'so': 'Dubay', 'ny': 'Dubai', 'fi': 'Dubai', 'fr': 'Doubaï', 'da': 'Dubai', 'sl': 'Dubaj', 'ky': 'Дубай', 'se': 'Dubai', 'li': 'Dubai', 'et': 'Dubai', 'fa': 'دبی', 'kn': 'ದುಬೈ', 'yo': 'Dubai', 'hu': 'Dubaj', 'sw': 'Dubai', 'mk': 'Дубаи', 'ku': 'Dubey', 'ka': 'დუბაი', 'en': 'Dubai', 'pl': 'Dubaj', 'ru': 'Дубай', 'ha': 'Dubai', 'ur': 'دبئی', 'te': 'దుబాయ్', 'io': 'Dubai', 'th': 'ดูไบ', 'id': 'Dubai', 'vo': 'Dubayy', 'zh': '迪拜', 'eo': 'Dubajurbo', 'bg': 'Дубай', 'pa': 'ਦੁਬਈ', 'ga': 'Dubai', 'ar': 'دبي', 'mn': 'Дубай', 'ro': 'Dubai', 'my': 'ဒူဘိုင်းမြို့', 'cv': 'Дубай', 'sv': 'Dubai', 'no': 'Dubai', 'gn': 'Nduvái', 'nl': 'Dubai', 'sk': 'Dubaj', 'ks': 'دبئی', 'vi': 'Dubai', 'ki': 'Dubai', 'hr': 'Dubai', 'ko': '두바이', 'tt': 'Дөбәй', 'es': 'Dubái', 'af': 'Doebai', 'fy': 'ELDûbai', 'lv': 'Dubaija', 'ug': 'دۇبائى', 'an': 'Dubai', 'tk': 'Dubaý', 'yi': 'דוביי', 'tl': 'Dubai', 'eu': 'Dubai', 'hi': 'दुबई', 'is': 'Dúbaí', 'ie': 'Dubai', 'ja': 'ドバイ', 'el': 'Ντουμπάι', 'uz': 'Dubay', 'mr': 'दुबई', 'pt': 'Dubai', 'sr': 'Дубаи', 'jv': 'Dubai', 'tr': 'Dubai', 'gd': 'Dubai', 'uk': 'Дубай', 'si': 'ඩුබායි', 'it': 'Dubai', 'cy': 'Dubai', 'lt': 'Dubajus', 'am': 'ዱባይ', 'fo': 'Dubai', 'ps': 'دوبۍ', 'bh': 'दुबई', 'os': 'Дубай', 'ta': 'துபாய்', 'kk': 'Дубай', 'ne': 'दुबई', 'gu': 'દુબઇ', 'as': 'ডুবাই', 'bs': 'Dubai', 'br': 'Dubai', 'ms': 'Dubai', 'hy': 'Դուբայ', 'ml': 'ദുബായ്', 'sd': 'دبئي', 'oc': 'Dubai', 'be': 'Дубай'}, 'lat': 25.2653471, 'lon': 55.2924914, 'country': 'AE', 'state': 'Dubai'}, {'name': 'Dubai', 'lat': 0.2786339, 'lon': 32.5798768, 'country': 'UG', 'state': 'Central Region'}, {'name': 'Dubai', 'lat': 2.80168, 'lon': 44.08159, 'country': 'SO', 'state': 'Bay'}, {'name': 'Dubai', 'lat': 2.9470179, 'lon': 30.961206, 'country': 'UG', 'state': 'Arua'}, {'name': 'Dubai', 'lat': -0.2746231, 'lon': 36.1698277, 'country': 'KE', 'state': 'Nakuru'}]"
Ankara,"[{'name': 'Ankara', 'local_names': {'ko': '앙카라', 'mi': 'Anakara', 'mr': 'अंकारा', 'br': 'Ankara', 'el': 'Άγκυρα', 'eo': 'Ankaro', 'ku': 'Enqere', 'pl': 'Ankara', 'la': 'Ancyra', 'it': 'Ankara', 'ta': 'அங்காரா', 'nl': 'Ankara', 'fa': 'آنکارا', 'ab': 'Анкара', 'bo': 'ཨན་ཁ་ར།', 'th': 'อังการา', 'tr': 'Ankara', 'ml': 'അങ്കാറ', 'de': 'Ankara', 'he': 'אנקרה', 'tt': 'Әнкара', 'hy': 'Անկարա', 'te': 'అంకారా', 'hu': 'Ankara', 'kk': 'Анкара', 'ie': 'Ancara', 'ps': 'انقره', 'mk': 'Анкара', 'gl': 'Ancara', 'is': 'Ankara', 'am': 'አንካራ', 'ky': 'Анкара', 'ur': 'انقرہ', 'ar': 'أنقرة', 'ru': 'Анкара', 'fr': 'Ankara', 'sr': 'Анкара', 'tg': 'Анкара', 'ug': 'Enqere', 'os': 'Анкара', 'mn': 'Анкара', 'bg': 'Анкара', 'yi': 'אנקארא', 'be': 'Анкара', 'oc': 'Ankara', 'av': 'Анкара', 'eu': 'Ankara', 'ka': 'ანკარა', 'uk': 'Анкара', 'pt': 'Ancara', 'bn': 'আঙ্কারা', 'sv': 'Ankara', 'kn': 'ಅಂಕಾರಾ', 'en': 'Ankara', 'zh': '安卡拉', 'ja': 'アンカラ', 'hi': 'अंकारा', 'es': 'Ankara', 'no': 'Ankara'}, 'lat': 39.9207886, 'lon': 32.8540482, 'country': 'TR'}, {'name': 'Ankara', 'lat': 40.5278585, 'lon': 29.878077, 'country': 'TR'}, {'name': 'Ankara', 'lat': 12.9333333, 'lon': 1.8833333, 'country': 'NE'}, {'name': 'Ankara', 'lat': -17.2344719, 'lon': -69.5643649, 'country': 'BO', 'state': 'La Paz'}, {'name': 'Seydo Atilla Mahallesi', 'local_names': {'tr': 'Seydo Atilla Mahallesi'}, 'lat': 36.8494714, 'lon': 40.0513951, 'country': 'TR'}]"
Tashkent,"[{'name': 'Tashkent', 'local_names': {'mn': 'Ташкент', 'mk': 'Ташкент', 'ku': 'Taşkent, Ûzbêkistan', 'ka': 'ტაშკენტი', 'ml': 'താഷ്കന്റ്', 'kv': 'Ташкент', 'da': 'Tasjkent', 'ga': 'Tashkent', 'tl': 'Tashkent', 'ur': 'تاشقند', 'nl': 'Tasjkent', 'ca': 'Taixkent', 'fi': 'Taškent', 'eo': 'Taŝkento', 'th': 'ทาชเคนต์', 'kk': 'Ташкент', 'ascii': 'Tashkent', 'cs': 'Taškent', 'io': 'Tashkent', 'sk': 'Taškent', 'gl': 'Tashkent', 'de': 'Taschkent', 'ie': 'Tashkent', 'sw': 'Tashkent', 'ro': 'Tașkent', 'hu': 'Taskent', 'gd': 'Tashkent', 'id': 'Tashkent', 'tt': 'Ташкент', 'ps': 'تاشكند', 'eu': 'Tashkent', 'sh': 'Taškent', 'it': 'Tashkent', 'tg': 'Тошканд', 'lv': 'Taškenta', 'is': 'Taskent', 'lt': 'Taškentas', 'yo': 'Tashkent', 'hi': 'ताशकन्द', 'ja': 'タシュケント', 'nn': 'Tasjkent', 'bn': 'তাশখন্দ', 'et': 'Toshkent', 'cv': 'Ташкент', 'uz': 'Toshkent', 'tr': 'Taşkent', 'ta': 'தாஷ்கந்து', 'pt': 'Tashkent', 'te': 'తాష్కెంట్', 'uk': 'Ташкент', 'hr': 'Taškent', 'fy': 'Tasjkent', 'af': 'Tasjkent', 'az': 'Daşkənd', 'el': 'Τασκένδη', 'ug': 'Tashkent', 'vi': 'Tashkent', 'ky': 'Ташкен', 'br': 'Tochkent', 'fa': 'تاشکند', 'bg': 'Ташкент', 'no': 'Tasjkent', 'he': 'טשקנט', 'ko': '타슈켄트', 'bo': 'ཐ་ཧྲི་ཀན།', 'hy': 'Տաշքենդ', 'cy': 'Tashkent', 'fr': 'Tachkent', 'sv': 'Tasjkent', 'ms': 'Tashkent', 'ru': 'Ташкент', 'ar': 'طشقند', 'es': 'Taskent', 'sr': 'Ташкент', 'vo': 'Toshkent', 'oc': 'Tashkent', 'pl': 'Taszkent', 'tk': 'Daşkent', 'sq': 'Tashkenti', 'feature_name': 'Tashkent', 'la': 'Taskentum', 'kn': 'ತಾಷ್ಕೆಂಟ್', 'be': 'Ташкент', 'zh': '塔什干', 'os': 'Ташкент', 'en': 'Tashkent', 'mr': 'ताश्कंद', 'am': 'ታሽኬንት', 'bs': 'Taškent', 'yi': 'טאשקענט', 'ht': 'Tachkènt'}, 'lat': 41.3123363, 'lon': 69.2787079, 'country': 'UZ'}, {'name': 'Tashkent', 'local_names': {'ru': 'Ташкент'}, 'lat': 40.4807487, 'lon': 68.758868, 'country': 'UZ'}, {'name': 'Besarabija', 'local_names': {'lt': 'Besarabija'}, 'lat': 55.9143405, 'lon': 23.2826795, 'country': 'LT', 'state': 'Siauliai County'}]"
Yangon,"[{'name': 'Yangon', 'local_names': {'feature_name': 'Rangoon', 'ko': '양곤', 'uk': 'Янгон', 'et': 'Yangon', 'cs': 'Rangún', 'zh': '仰光', 'or': 'ରେଙ୍ଗୁନ', 'de': 'Rangun', 'lt': 'Rangūnas', 'bn': 'ইয়াঙ্গুন', 'vi': 'Ngưỡng Quang', 'eu': 'Yangon', 'my': 'ရန်ကုန်', 'pl': 'Rangun', 'es': 'Rangún', 'ascii': 'Rangoon', 'en': 'Yangon', 'ru': 'Янгон', 'sk': 'Rangún', 'kn': 'ಯಂಗೊನ್', 'da': 'Rangoon', 'it': 'Yangon', 'ja': 'ヤンゴン', 'hi': 'यांगून', 'oc': 'Rangon', 'fr': 'Rangoun', 'ku': 'Yangon'}, 'lat': 16.7967129, 'lon': 96.1609916, 'country': 'MM', 'state': 'Yangon'}]"
PhnomPenh,"[{'name': 'Phnom Penh', 'local_names': {'en': 'Phnom Penh', 'sk': 'Phnom Pénh', 'feature_name': 'Phnom Penh', 'de': 'Phnom Penh', 'ko': '프놈펜', 'ascii': 'Phnom Penh', 'ja': 'プノンペン', 'vi': 'Phnôm Pênh', 'pl': 'Phnom Penh', 'ug': 'فنوم پېن', 'ar': 'بنوم بنه', 'hy': 'Պնոմպեն', 'my': 'ဖနွမ်းပင်မြို့', 'hi': 'नामपेन्ह', 'he': 'פנום פן', 'eu': 'Phnom Penh', 'fr': 'Phnom Penh', 'km': 'រាជធានីភ្នំពេញ', 'sr': 'Пном Пен', 'kn': 'ಫ್ನೊಮ್ ಪೆನ್', 'nl': 'Pnom Penh', 'ru': 'Пномпень', 'os': 'Пномпень', 'lt': 'Pnompenis', 'mr': 'पनॉम पेन', 'fy': 'Pnom Pen', 'th': 'พนมเปญ', 'sv': 'Phnom Penh', 'lv': 'Pnompeņa', 'it': 'Phnom Penh', 'pt': 'Phnom Penh', 'vo': 'Phnum Pénh', 'uk': 'Пномпень', 'eo': 'Pnom-Peno', 'cs': 'Phnompenh', 'oc': 'Phnom Penh', 'bn': 'নম পেন', 'el': 'Πνομ Πενχ', 'mk': 'Пном Пен', 'es': 'Nom Pen', 'bg': 'Пном Пен', 'zh': '金边', 'fa': 'پنوم\u200cپن', 'am': 'ፕኖም ፔን', 'ml': 'നോം പെൻ', 'ta': 'புனோம் பென்', 'et': 'Phnom Penh', 'hu': 'Phnompen', 'ka': 'პნომპენი', 'be': 'Пнампень', 'bo': 'ཕོམ་ཕེན།'}, 'lat': 11.568271, 'lon': 104.9224426, 'country': 'KH', 'state': 'Phnom Penh'}]"
Sydney,"[{'name': 'Sydney', 'local_names': {'lt': 'Sidnėjus', 'pl': 'Sydney', 'ar': 'سيدني', 'eo': 'Sidnejo', 'ru': 'Сидней', 'hi': 'सिड्णि', 'kn': 'ಸಿಡ್ಣಿ', 'sv': 'Sydney', 'ja': 'シドニー', 'is': 'Sydney', 'oc': 'Sydney', 'mi': 'Poihākena', 'es': 'Sídney', 'uk': 'Сідней', 'en': 'Sydney', 'fr': 'Sydney', 'zh': '悉尼', 'mr': 'सिडनी', 'he': 'סידני', 'be': 'Сіднэй', 'ko': '시드니', 'de': 'Sydney', 'sr': 'Сиднеј', 'mk': 'Сиднеј'}, 'lat': -33.8698439, 'lon': 151.2082848, 'country': 'AU', 'state': 'New South Wales'}, {'name': 'Sydney', 'local_names': {'ru': 'Сидней', 'uk': 'Сідней', 'en': 'Sydney'}, 'lat': 46.137977, 'lon': -60.194092, 'country': 'CA', 'state': 'Nova Scotia'}, {'name': 'Sydney', 'local_names': {'en': 'Sydney'}, 'lat': -33.867926, 'lon': 151.21013810170962, 'country': 'AU', 'state': 'New South Wales'}, {'name': 'Council of the City of Sydney', 'local_names': {'en': 'Council of the City of Sydney'}, 'lat': -33.8888621, 'lon': 151.2048978618509, 'country': 'AU', 'state': 'New South Wales'}, {'name': 'Chinatown', 'local_names': {'en': 'Chinatown', 'zh': '中國城/唐人街'}, 'lat': -33.87849425, 'lon': 151.2040733935, 'country': 'AU', 'state': 'New South Wales'}]"
Melbourne,"[{'name': 'Melbourne', 'local_names': {'ja': 'メルボルン', 'is': 'Melbourne', 'mr': 'मेलबर्न', 'bn': 'মেলবোর্ন', 'ru': 'Мельбурн', 'fr': 'Melbourne', 'lt': 'Melburnas', 'eo': 'Melburno', 'ko': '멜버른', 'mk': 'Мелбурн', 'uk': 'Мельбурн', 'he': 'מלבורן', 'it': 'Melbourne', 'bg': 'Мелбърн', 'oc': 'Melbourne', 'el': 'Μελβούρνη', 'sv': 'Melbourne', 'fi': 'Melbourne', 'hi': 'मेलबॉर्न', 'sr': 'Мелбурн', 'ar': 'ملبورن', 'es': 'Melbourne', 'en': 'Melbourne', 'pt': 'Melbourne', 'mi': 'Poipiripi', 'de': 'Melbourne', 'zh': '墨爾本', 'pl': 'Melbourne', 'kn': 'ಮೆಲ್ಬೋರ್ನ್'}, 'lat': -37.8142454, 'lon': 144.9631732, 'country': 'AU', 'state': 'Victoria'}, {'name': 'Melbourne', 'local_names': {'uk': 'Мелборн', 'en': 'Melbourne', 'bn': 'মেলবোর্ন', 'ja': 'メルボーン', 'ru': 'Мельбурн', 'sr': 'Мелбурн'}, 'lat': 28.0785034, 'lon': -80.6077908, 'country': 'US', 'state': 'Florida'}, {'name': 'Melbourne', 'lat': 41.9430186, 'lon': -93.1030319, 'country': 'US', 'state': 'Iowa'}, {'name': 'Melbourne', 'local_names': {'en': 'Melbourne'}, 'lat': -37.8141705, 'lon': 144.9655616, 'country': 'AU', 'state': 'Victoria'}, {'name': 'Melbourne CP', 'local_names': {'en': 'Melbourne CP'}, 'lat': 52.8228134, 'lon': -1.4283564, 'country': 'GB', 'state': 'England'}]"
Brisbane,"[{'name': 'Brisbane City', 'local_names': {'ar': 'بريزبان', 'ja': 'ブリスベン', 'oc': 'Brisbane', 'is': 'Brisbane', 'de': 'Brisbane', 'mr': 'ब्रिसबेन', 'he': 'בריסביין', 'pt': 'Brisbane', 'ru': 'Брисбен', 'lt': 'Brisbenas', 'sv': 'Brisbane', 'es': 'Brisbane', 'mk': 'Бризбејн', 'uk': 'Брісбен', 'en': 'Brisbane City', 'fr': 'Brisbane', 'zh': '布里斯班', 'mi': 'Piripane', 'be': 'Брысбэн', 'eo': 'Brisbano', 'sr': 'Бризбејн'}, 'lat': -27.4689682, 'lon': 153.0234991, 'country': 'AU', 'state': 'Queensland'}, {'name': 'Brisbane', 'local_names': {'ar': 'بريسباني، سان ماتيو، كاليفورنيا', 'en': 'Brisbane', 'zh': '布里斯班'}, 'lat': 37.687165, 'lon': -122.402794, 'country': 'US', 'state': 'California'}, {'name': 'Brisbane', 'lat': 41.4925319, 'lon': -87.9578313, 'country': 'US', 'state': 'Illinois'}, {'name': 'Brisbane', 'lat': 43.7445681, 'lon': -80.0767202, 'country': 'CA', 'state': 'Ontario'}, {'name': 'Brisbane', 'lat': 46.342505, 'lon': -101.4909733, 'country': 'US', 'state': 'North Dakota'}]"
Perth,"[{'name': 'Perth', 'local_names': {'is': 'Perth', 'ja': 'パース', 'eo': 'Perto', 'ko': '퍼스', 'pt': 'Perth', 'ru': 'Перт', 'lt': 'Pertas', 'es': 'Perth', 'he': 'פרת', 'mk': 'Перт', 'uk': 'Перт', 'fr': 'Perth', 'sv': 'Perth', 'pl': 'Perth', 'en': 'Perth', 'de': 'Perth', 'oc': 'Perth', 'kn': 'ಪರ್ತ್', 'hi': 'पर्थ', 'mr': 'पर्थ', 'sr': 'Перт', 'ar': 'بيرث', 'zh': '珀斯'}, 'lat': -31.9558964, 'lon': 115.8605801, 'country': 'AU', 'state': 'Western Australia'}, {'name': 'Perth', 'local_names': {'hu': 'Perth', 'uk': 'Перт', 'mk': 'Перт', 'gd': 'Peairt', 'ru': 'Перт', 'ur': 'پرتھ', 'lt': 'Pertas', 'en': 'Perth', 'sr': 'Перт', 'de': 'Perth', 'ko': '퍼스'}, 'lat': 56.3957679, 'lon': -3.4335463, 'country': 'GB', 'state': 'Scotland'}, {'name': 'Perth', 'lat': 44.9027021, 'lon': -76.24605789087717, 'country': 'CA', 'state': 'Ontario'}, {'name': 'Perth', 'local_names': {'en': 'Perth', 'zh': '珀斯'}, 'lat': 48.7163932, 'lon': -99.4579209, 'country': 'US', 'state': 'North Dakota'}, {'name': 'Perth', 'lat': -31.954800499999997, 'lon': 115.85837364402198, 'country': 'AU', 'state': 'Western Australia'}]"
Auckland,"[{'name': 'Auckland', 'local_names': {'ko': '오클랜드', 'oc': 'Auckland', 'pt': 'Auckland', 'en': 'Auckland', 'az': 'Oklənd', 'bn': 'অকল্যান্ড', 'tr': 'Auckland', 'jv': 'Auckland', 'sm': 'Aukilani', 'eo': 'Aŭklando', 'to': '‘Okalani', 'gl': 'Auckland', 'fi': 'Auckland', 'ie': 'Auckland', 'lv': 'Oklenda', 'tt': 'Окленд', 'da': 'Auckland', 'te': 'ఆక్లాండ్', 'br': 'Auckland', 'et': 'Auckland', 'he': 'זילנד)', 'hu': 'Auckland', 'bh': 'ऑकलैंड', 'fr': 'Auckland', 'id': 'Auckland', 'cu': 'Окландъ', 'sv': 'Auckland', 'mn': 'Окленд', 'ug': 'ئاۋكلاند', 'gd': 'Auckland', 'nn': 'Auckland', 'an': 'Auckland', 'ka': 'ოკლენდი', 'vo': 'Auckland', 'am': 'ኦክለንድ፣ ኒው ዚላንድ', 'sc': 'Auckland', 'io': 'Auckland', 'cs': 'Auckland', 'fy': 'Auckland', 'ar': 'أوكلاند', 'bg': 'Окланд', 'cy': 'Auckland', 'ga': 'Auckland', 'sk': 'Auckland', 'vi': 'Auckland', 'ca': 'Auckland', 'be': 'Окленд', 'ta': 'ஓக்லாந்து', 'kv': 'Окленд', 'mr': 'ऑकलंड', 'mk': 'Окленд', 'nl': 'Auckland', 'ml': 'ഓക്\u200cലൻഡ്', 'hr': 'Auckland', 'kn': 'ಆಕ್ಲೆಂಡ್\u200c', 'ru': 'Окленд', 'fo': 'Auckland', 'no': 'Auckland', 'pa': 'ਆਕਲੈਂਡ', 'ur': 'آکلینڈ', 'gu': 'ઓકલેન્ડ', 'af': 'Auckland', 'ce': 'Окленд', 'es': 'Auckland', 'os': 'Окленд', 'it': 'Auckland', 'my': 'အော့ကလန်မြို့', 'eu': 'Auckland', 'mi': 'Tāmaki Makaurau', 'th': 'ออกแลนด์', 'ky': 'Окленд', 'sw': 'Auckland', 'de': 'Auckland', 'hi': 'ऑक्लैण्ड', 'ja': 'オークランド', 'uz': 'Oklend', 'fj': 'Okaladi', 'el': 'Όκλαντ', 'ps': 'اوکلنډ', 'is': 'Auckland', 'na': 'Auckland', 'sh': 'Auckland', 'sr': 'Окланд', 'pl': 'Auckland', 'la': 'Aucopolis', 'ro': 'Auckland', 'zh': '奥克兰', 'ms': 'Auckland', 'qu': 'Awklanda', 'hy': 'Օքլենդ', 'ha': 'Auckland', 'uk': 'Окленд'}, 'lat': -36.852095, 'lon': 174.7631803, 'country': 'NZ', 'state': 'Auckland'}, {'name': 'Auckland', 'lat': 36.5880042, 'lon': -119.1067762, 'country': 'US', 'state': 'California'}]"
